year	age	educ	degree	sex	postlife	happy	life	richwork	news	tvhours	usewww	zodiac	degree3	newsreordered	id	income98	region	vote96	vote00
2002	48	14	1	2	1	2	1	2	1	1	2	11	2	5	1321	16	2	1	1
2002	34	17	3	2	8	1	0	0	1	1	2	9	3	5	1322	15	2	1	1
2002	28	19	4	2	1	2	2	2	0	-1	1	11	3	0	1323	19	2	1	1
2002	23	16	3	2	0	0	0	0	0	-1	1	12	3	0	1324	15	2	 	1
2002	25	11	0	1	1	3	3	1	3	1	1	3	1	3	1325	21	2	2	2
2002	48	14	1	1	1	2	0	0	2	5	2	5	2	4	1326	17	2	1	1
2002	46	12	1	2	0	0	0	0	0	-1	2	8	2	0	1327	98	2	1	1
2002	25	12	1	2	8	2	0	0	5	3	2	8	2	1	1328	11	2	2	2
2002	52	17	3	1	1	2	1	1	0	-1	1	8	3	0	1329	13	2	1	1
2002	41	12	1	1	0	0	0	0	0	-1	2	8	2	0	1330	18	2	1	2
2002	47	10	0	1	0	0	0	0	0	-1	2	4	1	0	1331	2	2	2	2
2002	41	8	0	2	1	2	2	1	3	12	2	1	1	3	1332	2	2	2	2
2002	34	14	2	2	8	1	0	0	1	2	1	10	2	5	1333	12	2	2	2
2002	52	8	0	1	1	2	1	0	0	-1	2	1	1	0	1334	5	2	2	2
2002	36	9	0	1	0	0	0	0	0	-1	2	10	1	0	1335	11	2	2	2
2002	66	11	0	2	0	0	0	0	0	-1	2	9	1	0	1336	5	2	1	2
2002	69	19	4	1	1	2	2	0	2	1	2	5	3	4	1337	19	2	1	1
2002	61	12	1	1	1	1	2	2	0	-1	2	4	2	0	1338	18	2	2	1
2002	68	12	1	2	0	0	0	0	0	-1	2	10	2	0	1339	18	2	1	1
2002	58	16	3	1	0	0	0	0	0	-1	1	10	3	0	1340	23	2	1	1
2002	70	12	1	2	0	0	0	0	0	-1	1	6	2	0	1341	24	2	1	1
2002	58	13	1	2	1	2	2	1	0	-1	2	4	2	0	1342	14	2	1	1
2002	24	15	1	2	1	3	8	0	0	-1	1	5	2	0	1343	14	2	 	1
2002	24	11	0	2	1	1	2	1	5	2	2	3	1	1	1344	1	6	 	 
2002	48	12	1	1	2	2	0	0	2	3	2	11	2	4	1345	8	6	2	2
2002	52	7	0	1	1	2	2	2	0	-1	2	1	1	0	1346	8	6	2	2
2002	31	8	0	2	0	0	0	0	0	-1	2	10	1	0	1347	15	6	2	2
2002	19	12	1	2	0	0	0	0	0	-1	1	9	2	0	1348	2	6	 	 
2002	19	10	1	2	0	0	0	0	0	-1	2	3	2	0	1349	1	6	 	 
2002	22	11	1	2	1	2	2	1	3	6	1	10	2	3	1350	9	6	 	2
2002	20	9	0	2	1	2	0	0	2	2	1	1	1	4	1351	9	6	 	 
2002	64	8	0	1	8	1	2	0	0	-1	2	3	1	0	1352	1	6	2	2
2002	26	12	1	1	0	0	0	0	0	-1	1	1	2	0	1353	15	6	2	1
2002	32	12	1	1	0	0	0	0	0	-1	1	3	2	0	1354	18	6	2	2
2002	25	12	1	1	2	1	1	1	5	2	1	5	2	1	1355	11	6	2	2
2002	56	10	0	2	1	3	2	1	0	-1	2	3	1	0	1356	15	6	1	1
2002	48	14	2	2	0	0	0	0	0	-1	1	6	2	0	1357	20	6	1	1
2002	48	14	2	2	1	1	0	0	2	1	1	2	2	4	1358	22	6	1	1
2002	64	20	4	2	1	1	1	2	0	-1	1	12	3	0	1359	18	6	1	1
2002	32	20	4	1	0	0	0	0	0	-1	1	10	3	0	1360	18	6	1	1
2002	28	20	4	1	1	1	1	1	1	2	1	11	3	5	1361	23	6	1	1
2002	43	20	4	2	1	2	0	0	5	1	1	9	3	1	1362	22	6	1	1
2002	52	16	3	1	1	1	1	1	0	-1	1	6	3	0	1363	23	6	1	1
2002	81	12	1	1	0	0	0	0	0	-1	2	9	2	0	1364	18	6	2	2
2002	30	12	1	2	2	3	2	0	0	-1	2	4	2	0	1365	11	7	1	1
2002	61	12	1	1	0	0	0	0	0	-1	2	9	2	0	1366	12	7	1	1
2002	59	12	1	2	0	0	0	0	0	-1	1	1	2	0	1367	19	7	2	1
2002	40	12	1	1	1	2	0	0	5	2	1	9	2	1	1368	18	7	1	1
2002	55	14	1	1	1	1	1	0	0	-1	2	7	2	0	1369	12	7	1	1
2002	31	15	2	2	0	0	0	0	0	-1	1	11	2	0	1370	19	7	1	1
2002	79	12	1	1	0	0	0	0	0	-1	2	12	2	0	1371	17	7	1	1
2002	28	10	0	2	0	0	0	0	0	-1	2	4	1	0	1372	9	7	1	1
2002	72	20	4	1	1	1	0	0	1	2	1	9	3	5	1373	21	7	1	1
2002	41	14	1	1	1	2	2	2	1	2	1	7	2	5	1374	19	7	1	2
2002	25	11	0	2	0	0	0	0	0	-1	1	4	1	0	1375	18	7	2	2
2002	65	11	0	2	0	0	0	0	0	-1	1	9	1	0	1376	7	7	1	1
2002	65	20	4	2	0	0	0	0	0	-1	1	9	3	0	1377	13	5	1	1
2002	36	16	4	2	1	3	2	1	0	-1	1	12	3	0	1378	23	5	1	1
2002	71	18	4	2	0	0	0	0	0	-1	1	99	3	0	1379	98	5	1	1
2002	76	17	3	2	0	0	0	0	0	-1	2	3	3	0	1380	18	5	1	1
2002	80	14	1	1	2	1	0	0	1	4	2	10	2	5	1381	24	5	1	1
2002	45	12	1	1	0	0	0	0	0	-1	2	11	2	0	1382	18	5	2	2
2002	24	16	3	1	0	0	0	0	0	-1	1	6	3	0	1383	23	5	 	2
2002	49	13	1	1	1	1	0	0	4	5	1	3	2	2	1384	21	5	1	1
2002	51	12	1	2	1	2	2	2	0	-1	2	5	2	0	1385	19	5	2	1
2002	44	16	3	2	0	0	0	0	0	-1	1	12	3	0	1386	18	5	1	1
2002	26	16	3	1	0	0	0	0	0	-1	9	99	3	0	1387	19	5	1	1
2002	47	16	3	2	0	0	0	0	0	-1	1	5	3	0	1388	18	5	1	2
2002	43	16	3	1	1	1	2	1	1	3	1	4	3	5	1389	18	5	1	1
2002	69	16	3	2	1	1	0	0	1	2	2	12	3	5	1390	15	5	1	1
2002	35	15	1	2	0	0	0	0	0	-1	1	11	2	0	1391	20	5	1	1
2002	34	14	1	2	0	0	0	0	0	-1	1	2	2	0	1392	20	5	1	1
2002	23	11	0	1	1	3	3	0	3	5	2	7	1	3	1393	98	5	 	2
2002	33	15	3	2	0	0	0	0	0	-1	1	12	3	0	1394	21	5	 	 
2002	21	10	0	2	1	2	0	0	4	2	2	3	1	2	1395	5	5	 	2
2002	23	16	3	2	2	3	1	1	0	-1	1	10	3	0	1396	13	5	 	2
2002	37	16	3	1	0	0	0	0	0	-1	1	11	3	0	1397	16	5	1	1
2002	42	11	0	2	8	3	0	0	3	3	2	2	1	3	1398	20	5	1	1
2002	21	12	1	1	1	2	2	2	0	-1	1	3	2	0	1399	16	5	 	2
2002	59	18	4	2	0	0	0	0	0	-1	1	7	3	0	1400	20	5	1	1
2002	43	13	1	1	0	0	0	0	0	-1	2	5	2	0	1401	9	5	2	2
2002	42	12	1	1	1	2	2	1	1	3	1	6	2	5	1402	12	5	2	2
2002	62	9	0	2	1	3	0	0	1	5	2	6	1	5	1403	98	5	2	2
2002	35	12	1	1	1	2	2	2	0	-1	2	8	2	0	1404	18	5	2	2
2002	42	12	1	2	0	0	0	0	0	-1	2	7	2	0	1405	1	5	2	2
2002	56	14	1	1	1	2	2	2	4	1	2	9	2	2	1406	22	5	1	1
2002	37	14	1	2	1	2	0	0	4	3	1	2	2	2	1407	15	5	2	2
2002	37	12	1	2	0	0	0	0	0	-1	2	12	2	0	1408	20	5	1	1
2002	44	12	1	2	0	0	0	0	0	-1	1	2	2	0	1409	9	5	1	1
2002	25	14	1	1	2	2	1	1	2	2	1	10	2	4	1410	20	5	1	1
2002	26	14	1	1	0	0	0	0	0	-1	1	1	2	0	1411	15	5	2	2
2002	25	16	3	2	0	0	0	0	0	-1	1	7	3	0	1412	15	5	1	1
2002	30	15	1	2	1	2	1	1	0	-1	1	10	2	0	1413	17	5	1	1
2002	28	16	3	1	0	0	0	0	0	-1	1	5	3	0	1414	17	5	2	2
2002	21	12	1	2	0	0	0	0	0	-1	1	1	2	0	1415	17	5	 	2
2002	24	17	3	2	1	2	2	1	0	-1	1	3	3	0	1416	16	5	2	2
2002	25	17	3	2	0	0	0	0	0	-1	2	10	3	0	1417	16	1	2	2
2002	24	16	3	2	0	0	0	0	0	-1	1	4	3	0	1418	19	1	1	1
2002	31	16	3	2	1	2	1	2	0	-1	1	3	3	0	1419	17	1	1	2
2002	82	17	4	1	0	0	0	0	0	-1	2	6	3	0	1420	18	1	1	1
2002	29	16	3	1	0	0	0	0	0	-1	1	3	3	0	1421	19	1	1	1
2002	27	16	3	2	1	2	1	1	4	3	1	5	3	2	1422	17	1	1	1
2002	25	16	3	2	1	2	0	0	3	4	1	4	3	3	1423	23	1	2	2
2002	24	16	3	2	0	0	0	0	0	-1	1	99	3	0	1424	8	1	1	2
2002	43	13	1	2	1	2	1	2	2	2	1	10	2	4	1425	20	1	1	1
2002	32	12	1	1	1	2	0	0	1	5	2	4	2	5	1426	17	1	1	1
2002	39	12	1	1	2	2	8	0	0	-1	1	10	2	0	1427	16	1	1	1
2002	28	20	1	2	0	0	0	0	0	-1	1	3	2	0	1428	13	1	1	2
2002	24	12	1	1	0	0	0	0	0	-1	2	1	2	0	1429	13	1	 	1
2002	21	13	2	2	0	0	0	0	0	-1	2	2	2	0	1430	13	1	 	2
2002	45	11	0	2	1	3	2	1	4	3	2	10	1	2	1431	13	1	1	1
2002	24	12	1	1	1	3	8	2	0	-1	2	7	2	0	1432	16	1	 	2
2002	56	12	1	1	0	0	0	0	0	-1	2	11	2	0	1433	14	1	2	2
2002	37	11	1	2	0	0	0	0	0	-1	1	9	2	0	1434	19	3	2	2
2002	34	18	3	2	0	0	0	0	0	-1	1	5	3	0	1435	14	3	1	2
2002	39	14	2	2	0	0	0	0	0	-1	1	6	2	0	1436	20	3	1	1
2002	20	12	1	2	0	0	0	0	0	-1	1	5	2	0	1437	16	7	 	1
2002	25	19	4	1	1	2	0	0	1	0	1	3	3	5	1438	24	7	1	1
2002	53	19	4	2	2	2	1	1	0	-1	1	4	3	0	1439	19	7	1	1
2002	41	16	3	1	0	0	0	0	0	-1	1	7	3	0	1440	19	7	1	1
2002	46	20	4	1	0	0	0	0	0	-1	1	7	3	0	1441	19	7	1	1
2002	73	19	3	1	1	1	1	1	1	1	1	8	3	5	1442	23	7	1	1
2002	27	16	3	1	1	2	0	0	1	2	1	1	3	5	1443	19	7	1	1
2002	75	12	1	2	0	0	0	0	0	-1	2	1	2	0	1444	17	7	1	1
2002	71	13	0	2	0	0	0	0	0	-1	2	6	1	0	1445	11	7	1	1
2002	73	11	0	2	1	2	2	0	1	5	2	6	1	5	1446	8	7	1	1
2002	25	17	4	2	8	1	1	1	0	-1	1	11	3	0	1447	17	7	1	1
2002	56	11	1	2	0	0	0	0	0	-1	2	10	2	0	1448	10	7	1	1
2002	50	18	4	2	0	0	0	0	0	-1	1	10	3	0	1449	22	7	1	1
2002	45	13	1	2	0	0	0	0	0	-1	1	8	2	0	1450	19	7	2	2
2002	54	12	1	2	1	1	0	0	5	4	1	7	2	1	1451	24	7	1	1
2002	47	16	3	1	1	2	2	1	0	-1	2	2	3	0	1452	11	7	 	 
2002	22	13	1	2	0	0	0	0	0	-1	1	7	2	0	1453	24	7	 	1
2002	36	12	1	2	0	0	0	0	0	-1	1	2	2	0	1454	21	7	2	2
2002	26	13	1	2	1	2	1	1	2	2	1	5	2	4	1455	5	5	2	1
2002	29	12	1	1	1	2	1	1	0	-1	1	9	2	0	1456	17	5	2	1
2002	63	7	0	1	0	0	0	0	0	-1	2	9	1	0	1457	13	5	1	2
2002	39	13	1	1	0	0	0	0	0	-1	1	8	2	0	1458	14	5	2	2
2002	38	12	1	2	8	2	2	2	2	4	1	12	2	4	1459	13	5	1	1
2002	32	15	1	2	1	2	0	0	2	2	1	11	2	4	1460	15	5	2	2
2002	21	13	1	1	1	1	1	1	0	-1	1	12	2	0	1461	15	5	 	2
2002	42	14	2	2	0	0	0	0	0	-1	1	6	2	0	1462	8	5	1	1
2002	47	17	3	2	0	0	0	0	0	-1	1	5	3	0	1463	18	5	1	1
2002	86	12	1	2	1	1	2	0	1	3	2	1	2	5	1464	9	5	2	2
2002	33	13	1	2	1	3	3	2	0	-1	1	7	2	0	1465	14	5	2	2
2002	81	12	1	2	0	0	0	0	0	-1	2	7	2	0	1466	14	5	1	1
2002	60	14	2	1	0	0	0	0	0	-1	2	9	2	0	1467	19	5	1	1
2002	47	13	1	2	1	1	0	0	1	2	2	12	2	5	1468	18	5	1	1
2002	60	12	1	2	0	0	0	0	0	-1	2	7	2	0	1469	18	5	1	2
2002	42	16	1	2	0	0	0	0	0	-1	1	4	2	0	1470	17	5	1	1
2002	72	6	0	1	2	1	2	0	3	8	2	4	1	3	1471	98	5	2	2
2002	55	14	1	2	1	1	0	0	4	2	2	11	2	2	1472	14	5	1	1
2002	62	12	1	2	1	1	1	0	0	-1	2	1	2	0	1473	15	5	1	1
2002	70	13	1	2	0	0	0	0	0	-1	1	9	2	0	1474	18	5	1	1
2002	58	9	0	1	0	0	0	0	0	-1	1	4	1	0	1475	17	5	1	2
2002	32	12	1	2	0	0	0	0	0	-1	1	6	2	0	1476	20	5	2	1
2002	70	12	1	2	2	2	2	0	1	4	2	8	2	5	1477	20	5	1	1
2002	62	12	1	2	8	2	0	0	1	4	1	12	2	5	1478	19	5	1	1
2002	33	12	1	2	1	1	1	2	0	-1	2	10	2	0	1479	16	5	1	1
2002	51	14	1	1	0	0	0	0	0	-1	2	2	2	0	1480	18	5	1	1
2002	82	16	2	1	0	0	0	0	0	-1	2	6	2	0	1481	14	5	2	2
2002	73	14	1	1	0	0	0	0	0	-1	1	4	2	0	1482	19	5	1	1
2002	42	20	4	2	1	2	0	0	1	1	1	10	3	5	1483	21	5	1	1
2002	65	16	3	1	0	0	0	0	0	-1	2	6	3	0	1484	21	3	1	1
2002	32	18	3	2	0	0	0	0	0	-1	1	3	3	0	1485	20	3	1	1
2002	27	13	1	2	2	3	2	1	3	1	1	11	2	3	1486	9	3	2	2
2002	99	98	8	2	9	8	8	8	5	98	9	99	8	1	1487	98	3	 	 
2002	61	19	4	1	1	3	1	1	0	-1	1	3	3	0	1488	98	3	1	2
2002	26	99	0	1	0	0	0	0	0	-1	9	99	1	0	1489	24	3	 	 
2002	99	17	3	1	0	0	0	0	0	-1	9	98	3	0	1490	24	3	 	 
2002	35	16	3	2	1	1	1	2	1	2	1	2	3	5	1491	20	3	1	1
2002	34	16	3	1	1	2	0	0	1	4	1	5	3	5	1492	19	3	1	1
2002	22	14	1	2	1	2	1	1	0	-1	1	4	2	0	1493	24	3	 	1
2002	42	15	2	1	0	0	0	0	0	-1	1	99	2	0	1494	17	3	1	1
2002	51	15	1	1	0	0	0	0	0	-1	1	9	2	0	1495	16	3	1	1
2002	79	12	1	1	2	2	8	1	1	2	2	6	2	5	1496	16	3	1	1
2002	63	10	0	1	9	2	1	1	0	-1	2	3	1	0	1497	98	3	1	2
2002	99	14	1	1	0	0	0	0	0	-1	1	99	2	0	1498	16	3	2	1
2002	26	12	1	1	1	9	1	1	2	3	1	11	2	4	1499	24	3	1	2
2002	50	15	2	2	1	3	0	0	4	8	1	10	2	2	1500	8	3	1	1
2002	32	14	2	2	0	0	0	0	0	-1	1	5	2	0	1501	24	3	 	2
2002	34	99	0	1	0	0	0	0	0	-1	2	4	1	0	1502	24	3	 	 
2002	30	16	3	1	9	2	0	0	1	3	1	99	3	5	1503	24	3	 	 
2002	26	16	3	1	9	9	1	1	0	-1	1	9	3	0	1504	24	3	1	1
2002	57	12	1	1	1	1	1	2	3	2	2	4	2	3	1505	21	3	1	1
2002	48	12	1	1	1	2	0	0	1	0	1	4	2	5	1506	21	3	2	2
2002	52	13	1	1	1	2	2	1	0	-1	1	7	2	0	1507	21	3	1	1
2002	25	16	1	2	0	0	0	0	0	-1	1	9	2	0	1508	17	3	2	1
2002	82	12	1	2	0	0	0	0	0	-1	2	7	2	0	1509	15	3	2	2
2002	20	12	1	1	1	1	0	0	2	4	1	1	2	4	1510	11	3	 	1
2002	43	12	1	1	0	0	0	0	0	-1	2	2	2	0	1511	3	3	1	2
2002	26	12	1	1	0	0	0	0	0	-1	1	5	2	0	1512	16	3	2	2
2002	41	12	1	1	1	3	2	1	5	2	1	11	2	1	1513	18	3	2	2
2002	35	11	1	2	1	3	0	0	1	3	1	5	2	5	1514	20	3	2	1
2002	25	12	1	2	1	2	1	0	0	-1	1	3	2	0	1515	8	3	2	2
2002	24	12	1	1	0	0	0	0	0	-1	2	3	2	0	1516	1	3	2	2
2002	23	14	1	2	1	2	0	0	5	1	1	5	2	1	1517	12	3	 	2
2002	32	18	4	2	2	2	2	1	0	-1	1	10	3	0	1518	10	3	 	 
2002	24	13	1	1	0	0	0	0	0	-1	1	4	2	0	1519	19	3	 	 
2002	63	10	0	1	1	2	1	1	0	-1	2	6	1	0	1520	24	3	2	1
2002	37	13	1	1	0	0	0	0	0	-1	1	2	2	0	1521	22	3	1	2
2002	27	12	1	1	1	1	2	0	1	10	1	4	2	5	1522	18	3	1	1
2002	27	12	1	2	1	2	0	0	2	2	1	4	2	4	1523	15	3	2	2
2002	51	10	0	1	0	0	0	0	0	-1	2	3	1	0	1524	7	3	2	2
2002	42	12	1	1	0	0	0	0	0	-1	2	11	2	0	1525	20	3	2	2
2002	35	12	1	1	0	0	0	0	0	-1	2	1	2	0	1526	17	3	1	2
2002	54	19	3	2	1	1	0	0	1	3	1	4	3	5	1527	23	5	2	2
2002	49	12	1	2	0	0	0	0	0	-1	1	4	2	0	1528	19	5	1	1
2002	40	16	3	1	0	0	0	0	0	-1	1	8	3	0	1529	23	5	1	2
2002	43	14	1	2	1	2	0	0	4	2	1	3	2	2	1530	23	5	1	1
2002	42	18	4	2	1	2	0	0	1	1	1	11	3	5	1531	22	5	2	2
2002	62	16	3	1	1	1	1	0	0	-1	1	1	3	0	1532	23	5	1	1
2002	52	18	4	2	1	1	2	1	2	2	1	2	3	4	1533	23	5	1	1
2002	42	18	4	2	1	2	0	0	3	2	1	8	3	3	1534	22	5	1	1
2002	60	13	1	1	8	2	2	1	0	-1	1	4	2	0	1535	23	5	1	1
2002	34	14	2	1	0	0	0	0	0	-1	1	6	2	0	1536	22	5	1	2
2002	28	16	3	2	1	2	1	1	0	-1	1	10	3	0	1537	20	5	1	2
2002	65	20	4	2	0	0	0	0	0	-1	2	99	3	0	1538	18	5	1	1
2002	72	16	3	2	1	1	2	0	1	3	2	4	3	5	1539	98	5	1	1
2002	34	14	1	2	0	0	0	0	0	-1	1	3	2	0	1540	11	5	1	1
2002	36	17	3	1	0	0	0	0	0	-1	1	12	3	0	1541	23	5	 	 
2002	41	12	1	1	1	2	0	0	4	3	2	99	2	2	1542	24	5	2	2
2002	31	12	1	2	1	3	2	1	0	-1	1	9	2	0	1543	15	5	 	 
2002	21	11	1	2	0	0	0	0	0	-1	1	4	2	0	1544	20	5	 	1
2002	57	12	1	1	0	0	0	0	0	-1	2	6	2	0	1545	98	5	2	2
2002	72	14	1	1	2	3	2	0	0	-1	2	7	2	0	1546	13	5	1	1
2002	45	12	1	2	0	0	0	0	0	-1	1	3	2	0	1547	17	5	1	1
2002	58	13	1	1	0	0	0	0	0	-1	1	12	2	0	1548	24	5	2	2
2002	34	14	4	2	0	0	0	0	0	-1	1	5	3	0	1549	18	5	 	2
2002	64	12	1	1	8	2	2	2	2	4	2	12	2	4	1550	3	5	2	2
2002	57	12	1	2	0	0	0	0	0	-1	1	1	2	0	1551	17	4	1	1
2002	42	12	1	2	1	3	0	0	5	3	2	10	2	1	1552	20	4	1	2
2002	55	16	3	1	1	3	2	2	0	-1	2	7	3	0	1553	16	4	1	1
2002	28	98	8	1	9	2	1	1	5	98	2	98	8	1	1554	98	4	 	 
2002	78	12	1	2	1	1	0	0	4	6	2	8	2	2	1555	8	4	1	1
2002	26	13	1	1	0	0	0	0	0	-1	2	5	2	0	1556	17	4	2	2
2002	52	11	0	1	0	0	0	0	0	-1	1	6	1	0	1557	16	4	2	2
2002	33	12	1	2	0	0	0	0	0	-1	1	5	2	0	1558	11	4	1	2
2002	30	14	1	2	2	1	1	2	4	4	1	9	2	2	1559	13	4	2	2
2002	28	12	1	2	1	2	0	0	2	2	2	1	2	4	1560	17	4	2	1
2002	34	10	0	1	0	0	0	0	0	-1	1	10	1	0	1561	15	4	2	2
2002	27	11	0	2	1	1	0	0	2	2	1	1	1	4	1562	18	4	1	2
2002	42	14	1	2	1	2	2	1	0	-1	1	4	2	0	1563	10	4	1	2
2002	74	14	1	1	0	0	0	0	0	-1	2	11	2	0	1564	8	4	1	1
2002	52	14	1	1	0	0	0	0	0	-1	2	10	2	0	1565	19	4	1	1
2002	37	12	1	1	8	3	0	0	4	6	2	7	2	2	1566	10	4	1	1
2002	36	14	2	2	2	2	1	1	0	-1	1	9	2	0	1567	13	4	1	2
2002	34	18	4	2	0	0	0	0	0	-1	1	7	3	0	1568	15	4	1	2
2002	74	8	0	2	1	2	0	0	1	5	2	7	1	5	1569	14	4	1	1
2002	43	12	1	2	1	1	1	1	0	-1	1	8	2	0	1570	12	8	1	1
2002	56	15	1	2	1	3	8	1	0	-1	1	6	2	0	1571	24	8	1	1
2002	27	20	4	2	0	0	0	0	0	-1	1	5	3	0	1572	9	8	 	 
2002	39	13	1	2	0	0	0	0	0	-1	1	7	2	0	1573	19	8	1	1
2002	51	14	1	2	1	2	0	0	1	2	1	6	2	5	1574	16	8	2	1
2002	34	12	1	1	1	1	1	1	0	-1	2	5	2	0	1575	23	8	 	1
2002	23	14	1	2	0	0	0	0	0	-1	1	1	2	0	1576	15	8	 	2
2002	22	13	1	1	1	2	1	2	5	2	1	4	2	1	1577	18	8	 	1
2002	80	13	1	2	1	1	0	0	1	6	2	3	2	5	1578	10	8	1	1
2002	35	16	3	2	0	0	0	0	0	-1	1	7	3	0	1579	19	8	1	1
2002	39	16	3	2	0	0	0	0	0	-1	1	11	3	0	1580	16	8	1	2
2002	53	14	1	2	0	0	0	0	0	-1	2	2	2	0	1581	14	8	2	2
2002	39	16	3	2	1	1	1	1	1	1	1	7	3	5	1582	19	8	2	1
2002	27	13	1	2	2	3	0	0	2	3	1	9	2	4	1583	15	8	2	2
2002	31	16	3	1	0	0	0	0	0	-1	1	8	3	0	1584	21	8	1	1
2002	56	16	3	1	0	0	0	0	0	-1	1	9	3	0	1585	22	8	1	1
2002	33	16	3	2	1	2	1	1	2	2	1	1	3	4	1586	21	8	1	1
2002	26	14	2	2	8	1	0	0	1	1	1	12	2	5	1587	10	8	1	1
2002	32	15	2	1	2	2	2	2	0	-1	1	8	2	0	1588	20	8	2	2
2002	46	14	2	1	0	0	0	0	0	-1	1	8	2	0	1589	19	8	1	1
2002	47	18	4	2	2	3	0	0	4	0	1	1	3	2	1590	23	8	2	2
2002	43	14	2	2	0	0	0	0	0	-1	1	8	2	0	1591	21	8	1	1
2002	44	12	1	2	0	0	0	0	0	-1	1	11	2	0	1592	18	3	1	1
2002	38	12	1	1	1	2	2	1	1	1	1	6	2	5	1593	17	3	1	1
2002	56	12	1	1	1	3	0	0	1	3	2	5	2	5	1594	10	3	2	2
2002	37	14	2	2	0	0	0	0	0	-1	1	1	2	0	1595	19	3	1	1
2002	58	12	1	2	0	0	0	0	0	-1	2	12	2	0	1596	18	3	1	1
2002	30	16	3	2	1	1	0	0	2	5	1	1	3	4	1597	18	3	1	1
2002	88	12	1	2	1	1	1	0	0	-1	2	5	2	0	1598	11	3	1	1
2002	45	12	1	2	0	0	0	0	0	-1	1	6	2	0	1599	18	3	2	1
2002	40	14	2	2	0	0	0	0	0	-1	1	1	2	0	1600	19	3	1	1
2002	19	13	1	1	1	2	2	1	2	2	1	2	2	4	1601	8	3	 	 
2002	25	12	1	1	2	1	0	0	5	1	1	12	2	1	1602	21	3	2	2
2002	59	12	1	1	1	1	2	2	0	-1	1	12	2	0	1603	21	3	1	1
2002	38	15	1	2	0	0	0	0	0	-1	1	7	2	0	1604	21	3	1	1
2002	23	16	3	1	0	0	0	0	0	-1	1	12	3	0	1605	20	3	 	2
2002	31	13	1	2	1	2	2	1	0	-1	1	1	2	0	1606	19	3	1	1
2002	34	15	1	2	1	2	2	2	3	1	1	11	2	3	1607	21	3	1	1
2002	38	12	1	2	1	1	0	0	2	2	1	7	2	4	1608	20	3	1	1
2002	76	12	1	1	8	1	1	0	0	-1	2	12	2	0	1609	16	5	1	1
2002	43	16	3	2	0	0	0	0	0	-1	1	4	3	0	1610	17	5	 	1
2002	53	0	0	1	1	3	8	1	2	2	2	5	1	4	1611	13	5	2	2
2002	46	14	1	1	1	1	0	0	2	2	1	10	2	4	1612	22	5	1	1
2002	40	12	1	2	0	0	0	0	0	-1	1	1	2	0	1613	19	5	2	1
2002	50	14	2	2	1	1	0	0	2	2	1	12	2	4	1614	22	5	2	1
2002	34	9	0	2	1	2	1	0	0	-1	2	9	1	0	1615	6	5	1	2
2002	23	12	1	2	0	0	0	0	0	-1	1	11	2	0	1616	17	5	 	1
2002	44	13	1	2	0	0	0	0	0	-1	2	2	2	0	1617	16	5	2	2
2002	48	14	1	2	0	0	0	0	0	-1	2	9	2	0	1618	21	5	1	1
2002	44	14	2	1	0	0	0	0	0	-1	1	11	2	0	1619	17	5	1	1
2002	24	15	1	2	0	0	0	0	0	-1	1	9	2	0	1620	18	5	 	1
2002	39	12	1	2	8	2	1	1	4	3	1	6	2	2	1621	19	5	1	1
2002	81	12	1	1	2	2	0	0	3	16	2	4	2	3	1622	8	5	1	1
2002	30	13	1	1	0	0	0	0	0	-1	1	5	2	0	1623	15	5	 	2
2002	33	16	3	1	0	0	0	0	0	-1	1	3	3	0	1624	6	9	1	1
2002	38	16	3	2	0	0	0	0	0	-1	1	3	3	0	1625	23	9	1	1
2002	67	12	1	2	1	1	1	1	2	4	2	3	2	4	1626	98	9	1	1
2002	25	11	1	1	1	3	1	9	0	-1	1	7	2	0	1627	10	9	 	1
2002	40	14	1	1	0	0	0	0	0	-1	1	1	2	0	1628	12	9	 	 
2002	44	17	3	2	0	0	0	0	0	-1	1	3	3	0	1629	22	9	1	1
2002	64	16	3	1	1	1	1	1	1	2	1	11	3	5	1630	23	9	1	1
2002	33	16	3	2	0	0	0	0	0	-1	1	2	3	0	1631	23	9	1	1
2002	35	16	3	1	0	0	0	0	0	-1	1	10	3	0	1632	20	9	1	1
2002	63	14	1	1	8	1	1	0	1	5	2	6	2	5	1633	9	9	1	1
2002	38	14	1	1	0	0	0	0	0	-1	1	1	2	0	1634	23	9	2	2
2002	24	16	3	2	1	1	1	1	3	1	1	2	3	3	1635	17	9	 	 
2002	38	16	3	1	1	2	2	1	0	-1	1	7	3	0	1636	19	9	1	1
2002	21	12	1	1	0	0	0	0	0	-1	1	8	2	0	1637	13	9	 	1
2002	51	14	1	2	0	0	0	0	0	-1	1	11	2	0	1638	20	9	1	 
2002	71	16	3	1	1	2	1	0	1	5	1	1	3	5	1639	19	9	1	1
2002	22	16	3	2	0	0	0	0	0	-1	1	11	3	0	1640	20	9	 	 
2002	21	11	1	2	1	3	2	0	2	8	1	3	2	4	1641	9	9	 	1
2002	21	14	1	2	8	3	1	0	0	-1	1	2	2	0	1642	6	9	 	1
2002	84	4	0	1	0	0	0	0	0	-1	2	9	1	0	1643	9	9	1	1
2002	30	6	0	1	0	0	0	0	0	-1	2	9	1	0	1644	16	9	 	 
2002	21	16	1	2	1	2	1	0	2	2	2	8	2	4	1645	11	9	 	2
2002	61	16	3	2	1	2	0	0	5	2	2	2	3	1	1646	98	9	 	 
